Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_situacio;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2017S005241    ;2;Eixample;7;la Dreta de l'Eixample;74506;Catalunya;0094 0094;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;14;No és causa del  vianant;Motocicleta;Dona;42;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429927,93;4582960,84;2.160.681;41.393.278
2017S005242    ;2;Eixample;7;la Dreta de l'Eixample;247659;Pau Claris;0147 0147;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;14;No és causa del  vianant;Motocicleta;Home;35;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430284,4;4583059,76;216.494;413.942
2017S005243    ;10;Sant Martí;71;Provençals del Poblenou;115603;Espronceda;0151X0151X;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;14;No és causa del  vianant;Motocicleta;Dona;53;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433383,68;4584494,1;2.201.848;41.407.388
2017S005244    ;7;Horta-Guinardó;41;la Vall d'Hebron;352507;Vall d'Hebron;0210 0210;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;16;No és causa del  vianant;Motocicleta;Home;40;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428733,62;4587225,27;2.145.898;41.431.586
2017S005245    ;2;Eixample;9;la Nova Esquerra de l'Eixample;268003;Provença;0101 0101;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;16;No és causa del  vianant;Turisme;Dona;36;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429042,54;4582201,73;2.150.185;41.386.364
2017S005245    ;2;Eixample;9;la Nova Esquerra de l'Eixample;268003;Provença;0101 0101;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;16;No és causa del  vianant;Turisme;Home;3;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429042,54;4582201,73;2.150.185;41.386.364
2017S005246    ;5;Sarrià-Sant Gervasi;23;Sarrià;68707;Carroç;0001B0001B;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;16;No és causa del  vianant;Motocicleta;Home;29;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;425699,75;4584718,69;2.109.897;41.408.731
2017S005247    ;4;Les Corts;21;Pedralbes;701267;Dalt (Besòs);600000;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;16;No és causa del  vianant;Turisme;Home;39;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;425648,78;4583019,77;2.109.495;41.393.425
2017S005248    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0266 0266;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;16;No és causa del  vianant;Motocicleta;Dona;61;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430197,65;4582730,18;2.163.937;4.139.123
2017S005249    ;8;Nou Barris;45;Porta;113404;Escultor Ordóñez;0036 0036;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;18;No és causa del  vianant;Motocicleta;Home;54;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431149,64;4587376,08;2.174.794;41.433.157
2017S005250    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;191204;Mallorca;0115 0123;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;19;No és causa del  vianant;Motocicleta;Dona;24;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429284,77;4582250,13;2.153.074;41.386.827
2017S005251    ;4;Les Corts;21;Pedralbes;701268;Dalt (Llobregat);470000;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;19;No és causa del  vianant;Turisme;Dona;22;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;425061,36;4581835,81;2.102.621;41.382.706
2017S005251    ;4;Les Corts;21;Pedralbes;701268;Dalt (Llobregat);470000;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;19;No és causa del  vianant;Turisme;Dona;34;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;425061,36;4581835,81;2.102.621;41.382.706
2017S005252    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0643 0643;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;20;No és causa del  vianant;Turisme;Dona;40;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;426498,61;4582192,05;2.119.762;41.386.054
2017S005252    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0643 0643;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;20;No és causa del  vianant;Turisme;Home;27;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;426498,61;4582192,05;2.119.762;41.386.054
2017S005254    ;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;143904;General Mitre;0247 0247;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;17;No és causa del  vianant;Turisme;Home;18;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428825,18;4584375,68;2.147.334;41.405.925
2017S005254    ;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;143904;General Mitre;0247 0247;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;17;No és causa del  vianant;Turisme;Home;43;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;428825,18;4584375,68;2.147.334;41.405.925
2017S005256    ;4;Les Corts;19;les Corts;144601;Diagonal;0527 0527;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;21;No és causa del  vianant;Ciclomotor;Home;21;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428091,63;4582710,93;2.138.751;41.390.864
2017S005257    ;3;Sants-Montjuïc;13;la Marina de Port;212406;Mineria;0009 0009;Dijous;Dj;Laboral;2017;6;Juny;15;Nit;22;No és causa del  vianant;Motocicleta;Dona;19;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;427964,71;4579800,03;2.137.579;41.364.643
2017S005257    ;3;Sants-Montjuïc;13;la Marina de Port;212406;Mineria;0009 0009;Dijous;Dj;Laboral;2017;6;Juny;15;Nit;22;No és causa del  vianant;Motocicleta;Home;25;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427964,71;4579800,03;2.137.579;41.364.643
2017S005258    ;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria;0182X0182X;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;21;No és causa del  vianant;Camió rígid > 3,5 tones;Home;16;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429061,91;4581851,75;2.150.453;41.383.213
2017S005258    ;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria;0182X0182X;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;21;No és causa del  vianant;Camió rígid > 3,5 tones;Home;40;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429061,91;4581851,75;2.150.453;41.383.213
2017S005258    ;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria;0182X0182X;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;21;No és causa del  vianant;Camió rígid > 3,5 tones;Home;74;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;429061,91;4581851,75;2.150.453;41.383.213
2017S005258    ;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria;0182X0182X;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;21;No és causa del  vianant;Furgoneta;Home;31;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;429061,91;4581851,75;2.150.453;41.383.213
2017S005259    ;7;Horta-Guinardó;42;la Clota;700921;Clota;0005 0005;Dijous;Dj;Laboral;2017;6;Juny;15;Nit;22;No és causa del  vianant;Motocicleta;Home;41;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429102,66;4586644,14;2.150.382;41.426.386
2017S005260    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;268003;Provença;0177 0177;Divendres;Dv;Laboral;2017;6;Juny;16;Nit;2;No és causa del  vianant;Furgoneta;Desconegut;48;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429525,74;4582675,9;2.155.906;41.390.676
2017S005260    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;268003;Provença;0177 0177;Divendres;Dv;Laboral;2017;6;Juny;16;Nit;2;No és causa del  vianant;Furgoneta;Home;33;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429525,74;4582675,9;2.155.906;41.390.676
2017S005260    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;268003;Provença;0177 0177;Divendres;Dv;Laboral;2017;6;Juny;16;Nit;2;No és causa del  vianant;Taxi;Dona;21;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429525,74;4582675,9;2.155.906;41.390.676
2017S005261    ;3;Sants-Montjuïc;15;Hostafrancs;114000;Espanya;0006 0008;Dijous;Dj;Laboral;2017;6;Juny;15;Tarda;19;No és causa del  vianant;Autobús;Home;40;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;428879,43;4580988,77;2.148.378;41.375.425
2017S005262    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;348408;Tuset;0026 0026;Divendres;Dv;Laboral;2017;6;Juny;16;Nit;4;No és causa del  vianant;Turisme;Home;16;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;429190,95;4583287,04;2.151.828;41.396.158
2017S005263    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;23403;Aribau;0278 0278;Divendres;Dv;Laboral;2017;6;Juny;16;Nit;1;No és causa del  vianant;Motocicleta;Home;21;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;428843,65;4583460,31;2.147.657;41.397.686
2017S005263    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;23403;Aribau;0278 0278;Divendres;Dv;Laboral;2017;6;Juny;16;Nit;1;No és causa del  vianant;Motocicleta;Home;23;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428843,65;4583460,31;2.147.657;41.397.686
2017S005264    ;2;Eixample;7;la Dreta de l'Eixample;71600;Casp;0050 0050;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;6;Altres;Turisme;Home;36;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;430965,31;4582701,4;2.173.126;41.391.035
2017S005265    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell;0157 0157;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;8;No és causa del  vianant;Motocicleta;Home;47;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429118,58;4582335,11;2.151.078;41.387.578
2017S005266    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;89004;Consell de Cent;0265 0267;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;7;No és causa del  vianant;Motocicleta;Home;48;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429893,02;4582285,89;2.160.353;41.387.195
2017S005267    ;3;Sants-Montjuïc;18;Sants;313301;Santa Caterina;0061 0061;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;8;No és causa del  vianant;Bicicleta;Dona;55;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;427811,4;4581509,95;2.135.546;41.380.022
2017S005268    ;6;Gràcia;31;la Vila de Gràcia;144601;Diagonal;0466 0466;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;7;Altres;Turisme;Dona;48;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;429600,32;4583274,6;2.156.734;41.396.077
2017S005270    ;4;Les Corts;20;la Maternitat i Sant Ramon;700811;Albert Bastardas;0023 0023;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;12;No és causa del  vianant;Motocicleta;Home;38;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;425482,01;4581542,53;2.107.692;41.380.107
2017S005271    ;2;Eixample;7;la Dreta de l'Eixample;28305;Ausiàs Marc;0001 0001;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;12;No és causa del  vianant;Motocicleta;Desconegut;33;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431000,02;4582579,1;2.173.558;41.389.939
2017S005272    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;362500;Vilapicina;0038 0040;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;11;No és causa del  vianant;Ciclomotor;Dona;23;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430680,87;4586989,32;2.169.225;41.429.631
2017S005273    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;0608 0608;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;12;No és causa del  vianant;Motocicleta;Home;77;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430355,38;4582291,62;2.165.877;41.387.289
2017S005274    ;5;Sarrià-Sant Gervasi;23;Sarrià;320908;Sarrià a Vallvidrera;0156 0156;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;11;No és causa del  vianant;Motocicleta;Home;73;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;425637,8;4584615,05;2.109.168;41.407.798
2017S005275    ;10;Sant Martí;68;el Poblenou;249304;Pere IV;0262 0262;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;13;No és causa del  vianant;Motocicleta;Home;57;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;433259,93;4584329,16;2.200.383;41.405.892
2017S005276    ;9;Sant Andreu;60;Sant Andreu;209900;Meridiana;0422 0422;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;12;No és causa del  vianant;Ciclomotor;Dona;49;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;431878,81;4587326,24;2.183.524;41.432.769
2017S005276    ;9;Sant Andreu;60;Sant Andreu;209900;Meridiana;0422 0422;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;12;No és causa del  vianant;Ciclomotor;Home;34;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431878,81;4587326,24;2.183.524;41.432.769
2017S005277    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0230 0230;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;14;No és causa del  vianant;Ciclomotor;Dona;21;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429998,66;4582538,34;2.161.579;41.389.483
2017S005278    ;2;Eixample;9;la Nova Esquerra de l'Eixample;350308;València;0122 0124;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;14;No és causa del  vianant;Camió rígid <= 3,5 tones;Home;40;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429150,67;4581902,23;2.151.512;41.383.681
2017S005279    ;10;Sant Martí;72;Sant Martí de Provençals;322608;Selva de Mar;0231 0231;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;14;No és causa del  vianant;Turisme;Desconegut;62;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433095,95;4585544,57;2.198.286;41.416.821
2017S005279    ;10;Sant Martí;72;Sant Martí de Provençals;322608;Selva de Mar;0231 0231;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;14;No és causa del  vianant;Turisme;Dona;52;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;433095,95;4585544,57;2.198.286;41.416.821
2017S005280    ;2;Eixample;7;la Dreta de l'Eixample;145003;Girona;0073 0073;Dimecres;Dc;Laboral;2017;6;Juny;14;Tarda;14;No és causa del  vianant;Bicicleta;Home;59;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;430794,13;4583115,09;2.171.033;41.394.749
2017S005281    ;2;Eixample;5;el Fort Pienc;28305;Ausiàs Marc;0151 0151;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;14;No és causa del  vianant;Furgoneta;Dona;44;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431811,03;4583380,29;2.183.167;41.397.223
2017S005282    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;701267;Dalt (Besòs);0007S0000;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;15;No és causa del  vianant;Motocicleta;Home;45;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427161,76;4584990,87;2.127.354;41.411.315
2017S005282    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;701267;Dalt (Besòs);0007S0000;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;15;No és causa del  vianant;Motocicleta;Home;58;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427161,76;4584990,87;2.127.354;41.411.315
2017S005283    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1450000;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;17;No és causa del  vianant;Motocicleta;Home;38;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429180,71;4578306,44;2.152.291;41.351.295
2017S005284    ;1;Ciutat Vella;1;el Raval;157909;Hospital;0098 0098;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;17;No és causa del  vianant;Bicicleta;Dona;24;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430541,28;4581462,64;2.168.197;41.379.839
2017S005285    ;2;Eixample;6;la Sagrada Família;161407;Indústria;0167 0167;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;13;Desobeir el senyal del semàfor;Turisme;Home;27;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431151,47;4584829;2.175.108;41.410.217
2017S005286    ;6;Gràcia;30;la Salut;203904;Massens;0080 0084;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;18;No és causa del  vianant;Motocicleta;Dona;31;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429509,18;4584765,11;2.155.471;41.409.498
2017S005287    ;2;Eixample;9;la Nova Esquerra de l'Eixample;162002;Josep Tarradellas;0014 0018;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;13;No és causa del  vianant;Motocicleta;Dona;51;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428411,08;4581703,45;2.142.698;41.381.823
2017S005288    ;3;Sants-Montjuïc;16;la Bordeta;160903;Ildefons Cerdà;0004 0004;Divendres;Dv;Laboral;2017;6;Juny;16;Matí;13;No és causa del  vianant;Turisme;Dona;9;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427711,55;4579792,08;2.134.555;41.364.548
2017S005289    ;8;Nou Barris;45;Porta;282650;Rio de Janeiro;0021X0021X;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;18;No és causa del  vianant;Turisme;Home;50;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431618,19;4587276,33;2.180.418;41.432.296
2017S005290    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;100800;Diputació;0137 0137;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;19;No és causa del  vianant;Turisme;Desconegut;59;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429658,67;4581868,93;2.157.591;41.383.419
2017S005291    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1710000;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;20;No és causa del  vianant;Turisme;Desconegut;23;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;427109,32;4577319,44;2.127.655;41.342.221
2017S005291    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1710000;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;20;No és causa del  vianant;Turisme;Dona;30;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;427109,32;4577319,44;2.127.655;41.342.221
2017S005291    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1710000;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;20;No és causa del  vianant;Turisme;Dona;31;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;427109,32;4577319,44;2.127.655;41.342.221
2017S005291    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1710000;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;20;No és causa del  vianant;Turisme;Dona;35;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427109,32;4577319,44;2.127.655;41.342.221
2017S005291    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1710000;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;20;No és causa del  vianant;Turisme;Dona;58;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427109,32;4577319,44;2.127.655;41.342.221
2017S005291    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1710000;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;20;No és causa del  vianant;Turisme;Home;26;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;427109,32;4577319,44;2.127.655;41.342.221
2017S005291    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1710000;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;20;No és causa del  vianant;Turisme;Home;36;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427109,32;4577319,44;2.127.655;41.342.221
2017S005291    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1710000;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;20;No és causa del  vianant;Turisme;Home;36;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427109,32;4577319,44;2.127.655;41.342.221
2017S005291    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1710000;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;20;No és causa del  vianant;Turisme;Home;37;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;427109,32;4577319,44;2.127.655;41.342.221
2017S005292    ;10;Sant Martí;70;el Besòs i el Maresme;701266;Litoral (Llobregat);560000;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;19;No és causa del  vianant;Motocicleta;Home;41;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;434981,22;4584639,26;222.095;41.408.825
2017S005293    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;305100;Sant Joan;0146 0148;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;18;No és causa del  vianant;Ciclomotor;Dona;46;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430449,99;4583901,95;2.166.816;41.401.798
2017S005294    ;2;Eixample;9;la Nova Esquerra de l'Eixample;361406;Viladomat;0153 0153;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;21;No és causa del  vianant;Ciclomotor;Home;36;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429371,68;4581702,34;2.154.178;41.381.899
2017S005295    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0109 0111;Divendres;Dv;Laboral;2017;6;Juny;16;Tarda;20;No és causa del  vianant;Motocicleta;Dona;31;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429196,78;4581790,55;2.152.075;41.382.676
2017S005296    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;157002;Hort de la Vila;0039 0039;Divendres;Dv;Laboral;2017;6;Juny;16;Nit;23;No és causa del  vianant;Motocicleta;Home;20;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;426905,47;4583714,75;2.124.446;41.399.799
