,time,type,rate,votes
15914,85 min,movie,4.1,154
15915,,,,
15916,,,,
15917,,,,
15918,,,,
15919,122 min,movie,6.8,"298,909"
15920,,,,
15921,121 min,movie,7.2,"4,034"
15922,106 min,movie,8.0,"245,207"
15923,,,,
15924,,,,
15925,87 min,movie,5.3,"1,065"
15926,110 min,movie,6.2,432
15927,,,,
15928,,,,
15929,132 min,movie,6.4,"8,800"
15930,101 min,movie,7.2,"8,282"
15931,105 min,movie,5.4,"6,612"
15932,98 min,movie,7.5,"8,360"
15933,96 min,movie,6.7,136
15934,,,,
15935,,,,
15936,83 min,movie,6.6,"8,670"
15937,169 min,movie,5.9,944
15938,,,,
15939,,,,
15940,,,,
15941,,,,
15942,,,,
15943,30 min,series,6.7,18
15944,49 min,series,7.3,"7,439"
15945,88 min,movie,6.4,"152,969"
15946,,,,
15947,,,,
15948,N/A,movie,N/A,N/A
15949,105 min,movie,6.4,"8,594"
15950,,,,
15951,90 min,movie,2.9,356
15952,118 min,movie,6.6,"56,163"
15953,90 min,movie,6.9,"105,548"
15954,,,,
15955,122 min,movie,7.0,"26,169"
15956,105 min,movie,7.0,"89,429"
15957,400 min,series,7.9,"5,805"
15958,,,,
15959,90 min,movie,5.4,334
15960,100 min,movie,4.4,"3,259"
15961,,,,
15962,101 min,movie,5.5,"19,352"
15963,106 min,movie,7.7,"15,287"
15964,,,,
15965,,,,
15966,93 min,movie,6.1,"27,867"
15967,,,,
15968,119 min,movie,5.8,"10,279"
15969,89 min,movie,6.3,"16,381"
15970,102 min,movie,6.8,820
15971,170 min,movie,8.2,"11,816"
15972,90 min,movie,3.4,293
15973,68 min,movie,6.5,468
15974,126 min,movie,7.7,"13,395"
15975,73 min,movie,7.6,"6,785"
15976,82 min,movie,7.1,528
15977,,,,
15978,194 min,series,7.4,"3,153"
15979,88 min,movie,7.1,"11,087"
15980,,,,
15981,,,,
15982,,,,
15983,96 min,movie,8.2,369
15984,4 min,movie,N/A,N/A
15985,119 min,movie,7.2,"5,437"
15986,106 min,movie,4.4,98
15987,,,,
15988,107 min,movie,5.5,"8,275"
15989,540 min,series,7.4,"1,073"
15990,30 min,series,5.5,772
15991,118 min,movie,6.9,"14,155"
15992,,,,
15993,,,,
15994,93 min,movie,5.1,"4,700"
15995,109 min,movie,6.7,"2,207"
15996,,,,
15997,108 min,movie,8.1,"135,223"
15998,117 min,movie,6.4,"1,902"
15999,,,,
16000,160 min,movie,6.6,"9,181"
16001,100 min,movie,6.6,859
16002,,,,
16003,100 min,movie,5.7,250
16004,157 min,movie,7.8,"14,623"
16005,84 min,movie,7.5,"6,796"
16006,,,,
16007,85 min,movie,5.4,246
16008,126 min,movie,7.2,"165,830"
16009,90 min,movie,5.2,392
16010,200 min,movie,6.2,358
16011,111 min,movie,6.7,562
16012,83 min,movie,4.1,899
16013,130 min,movie,8.1,115
16014,,,,
16015,103 min,movie,6.8,"1,007"
16016,104 min,movie,6.4,"92,228"
16017,,,,
16018,,,,
16019,86 min,movie,5.9,133
16020,100 min,movie,5.2,107
16021,81 min,movie,7.8,"4,965"
16022,,,,
16023,120 min,movie,5.1,"1,105"
16024,90 min,movie,4.9,284
16025,,,,
16026,81 min,movie,4.3,"1,324"
16027,,,,
16028,107 min,movie,5.8,"4,443"
16029,,,,
16030,97 min,movie,6.6,"52,436"
16031,89 min,movie,5.4,"1,087"
16032,94 min,movie,2.5,170
16033,120 min,movie,7.1,"3,061"
16034,N/A,movie,7.4,34
16035,92 min,movie,5.4,"1,292"
16036,99 min,movie,5.5,"1,299"
16037,97 min,movie,6.1,"22,734"
16038,,,,
16039,103 min,movie,6.8,"6,678"
16040,99 min,movie,7.6,"8,626"
16041,119 min,movie,7.2,"12,057"
16042,100 min,movie,4.3,419
16043,23 min,series,6.4,20
16044,103 min,movie,7.3,"8,938"
16045,,,,
16046,92 min,movie,5.0,"16,841"
16047,106 min,movie,6.3,"10,040"
16048,158 min,movie,5.3,"1,973"
16049,126 min,movie,6.6,"1,620"
16050,116 min,movie,7.0,"11,136"
16051,,,,
16052,125 min,movie,7.8,"84,999"
16053,103 min,movie,8.1,"9,656"
16054,,,,
16055,78 min,movie,6.5,"3,382"
16056,,,,
16057,,,,
16058,88 min,movie,4.9,361
16059,,,,
16060,84 min,movie,6.0,"2,261"
16061,,,,
16062,,,,
16063,100 min,movie,7.3,"79,845"
16064,,,,
16065,95 min,movie,6.5,"4,447"
16066,,,,
16067,90 min,movie,6.6,"4,261"
16068,101 min,movie,7.3,"30,805"
16069,98 min,movie,5.8,256
16070,85 min,movie,6.7,"4,364"
16071,104 min,movie,7.2,"1,875"
16072,,,,
16073,80 min,movie,7.8,17
16074,,,,
16075,110 min,movie,6.8,"47,161"
16076,97 min,movie,5.9,"2,836"
16077,,,,
16078,,,,
16079,93 min,movie,3.3,696
16080,107 min,movie,6.8,"1,373"
16081,,,,
16082,98 min,movie,6.2,"157,644"
16083,,,,
16084,72 min,movie,4.2,929
16085,,,,
16086,,,,
16087,,,,
16088,105 min,movie,5.7,"2,570"
16089,99 min,movie,6.8,"2,237"
16090,,,,
16091,103 min,movie,7.2,"3,939"
16092,168 min,series,4.9,"2,661"
16093,94 min,movie,5.6,536
16094,110 min,movie,5.7,"11,514"
16095,,,,
16096,,,,
16097,103 min,movie,6.5,"1,903"
16098,,,,
16099,75 min,movie,4.1,111
16100,,,,
16101,,,,
16102,99 min,movie,5.4,"3,107"
16103,,,,
16104,100 min,movie,7.2,"12,459"
16105,84 min,movie,3.9,275
16106,,,,
16107,,,,
16108,,,,
16109,,,,
16110,96 min,movie,5.7,"1,089"
16111,,,,
16112,85 min,movie,5.6,"4,697"
16113,,,,
16114,,,,
16115,,,,
16116,100 min,movie,7.4,573
16117,99 min,movie,3.7,427
16118,133 min,movie,6.7,"158,892"
16119,,,,
16120,4 min,series,N/A,N/A
16121,,,,
16122,,,,
16123,99 min,movie,5.0,"1,069"
16124,106 min,movie,7.5,"3,230"
16125,108 min,movie,7.3,714
16126,,,,
16127,93 min,movie,6.8,"2,315"
16128,141 min,movie,6.9,"85,643"
16129,45 min,movie,N/A,N/A
16130,127 min,movie,6.8,"2,697"
16131,,,,
16132,175 min,movie,6.8,"11,771"
16133,,,,
16134,100 min,movie,4.1,"1,964"
16135,58 min,movie,N/A,N/A
16136,,,,
16137,148 min,movie,6.4,66
16138,84 min,movie,5.2,"4,861"
16139,105 min,movie,6.5,"65,596"
16140,,,,
16141,,,,
16142,120 min,movie,5.1,253
16143,106 min,movie,6.9,"55,839"
16144,,,,
16145,,,,
16146,96 min,movie,2.8,"3,701"
16147,,,,
16148,98 min,movie,6.7,"8,327"
16149,127 min,movie,7.0,"6,275"
16150,105 min,movie,7.7,"49,720"
16151,,,,
16152,,,,
16153,118 min,movie,7.3,"3,891"
16154,,,,
16155,,,,
16156,72 min,movie,6.0,"1,358"
16157,,,,
16158,115 min,movie,6.9,"18,950"
16159,,,,
16160,86 min,movie,3.0,161
16161,87 min,movie,6.6,"4,070"
16162,,,,
16163,,,,
16164,,,,
16165,,,,
16166,132 min,movie,5.7,"2,402"
16167,104 min,movie,7.1,"4,776"
16168,82 min,movie,6.7,"1,982"
16169,113 min,movie,5.0,"69,133"
16170,83 min,movie,4.0,"1,252"
16171,88 min,movie,7.5,"30,134"
16172,,,,
16173,85 min,movie,7.2,"2,030"
16174,85 min,movie,6.4,"6,346"
16175,102 min,movie,8.1,"56,811"
16176,,,,
16177,97 min,movie,7.2,"1,309"
16178,,,,
16179,102 min,movie,5.3,869
16180,,,,
16181,115 min,movie,6.7,"152,078"
16182,116 min,movie,6.9,"13,530"
16183,106 min,movie,8.1,"15,165"
16184,,,,
16185,91 min,movie,7.2,"6,903"
16186,118 min,movie,7.4,"6,315"
16187,86 min,movie,4.9,"3,350"
16188,,,,
16189,96 min,movie,3.7,358
16190,105 min,movie,6.1,840
16191,97 min,movie,7.5,"3,857"
16192,101 min,movie,6.3,"11,835"
16193,94 min,movie,5.1,"21,702"
16194,,,,
16195,,,,
16196,135 min,movie,6.2,"2,213"
16197,140 min,movie,7.4,"12,037"
16198,,,,
16199,107 min,movie,5.7,"12,577"
16200,,,,
16201,84 min,movie,7.5,"25,594"
16202,94 min,movie,3.8,"5,305"
16203,95 min,movie,6.2,"74,426"
16204,102 min,movie,6.2,"3,744"
16205,,,,
16206,,,,
16207,,,,
16208,110 min,movie,5.7,"2,131"
16209,119 min,movie,6.3,"19,586"
16210,,,,
16211,90 min,movie,3.7,532
16212,104 min,movie,5.5,"9,509"
16213,,,,
16214,98 min,movie,7.6,"8,358"
16215,90 min,movie,7.0,880
16216,,,,
16217,94 min,movie,6.5,"2,194"
16218,,,,
16219,89 min,movie,5.7,311
16220,122 min,movie,7.3,"38,357"
16221,,,,
16222,,,,
16223,128 min,movie,8.3,"341,187"
16224,,,,
16225,98 min,movie,3.8,"1,140"
16226,,,,
16227,,,,
16228,173 min,movie,8.0,"1,261"
16229,,,,
16230,85 min,movie,7.1,72
16231,,,,
16232,98 min,movie,5.8,"17,479"
16233,145 min,movie,7.0,"10,804"
16234,99 min,movie,6.6,"1,322"
16235,,,,
16236,111 min,movie,6.6,"61,427"
16237,,,,
16238,105 min,movie,7.1,"5,277"
16239,,,,
16240,120 min,movie,7.2,"1,211"
16241,174 min,movie,8.0,"62,757"
16242,115 min,movie,6.9,"266,816"
16243,90 min,movie,4.1,608
16244,93 min,movie,7.0,"2,193"
16245,,,,
16246,98 min,movie,6.9,"4,547"
16247,200 min,series,7.8,527
16248,105 min,movie,4.5,"1,775"
16249,125 min,movie,7.4,"3,665"
16250,95 min,movie,4.5,"1,002"
16251,103 min,movie,6.8,"1,408"
16252,,,,
16253,,,,
16254,N/A,movie,N/A,N/A
16255,N/A,movie,7.1,23
16256,80 min,movie,8.0,47
16257,,,,
16258,83 min,movie,4.1,"1,303"
16259,,,,
16260,99 min,movie,6.7,"8,136"
16261,,,,
16262,109 min,movie,6.3,"72,034"
16263,143 min,movie,6.8,"6,231"
16264,,,,
16265,121 min,movie,8.6,"1,181,083"
16266,155 min,movie,4.5,608
16267,105 min,movie,5.4,"8,178"
16268,113 min,movie,6.4,"2,458"
16269,,,,
16270,94 min,movie,3.5,663
16271,90 min,movie,6.8,"3,214"
16272,120 min,movie,7.8,"245,911"
16273,,,,
16274,104 min,movie,7.3,"4,963"
16275,,,,
16276,125 min,movie,7.6,"11,325"
16277,,,,
16278,110 min,movie,8.2,"11,473"
16279,93 min,movie,4.5,"6,766"
16280,,,,
16281,132 min,movie,5.5,"9,147"
16282,,,,
16283,,,,
16284,70 min,movie,6.6,44
16285,94 min,movie,7.7,"70,541"
16286,124 min,movie,7.2,"238,592"
16287,,,,
16288,94 min,movie,4.8,"4,390"
16289,,,,
16290,,,,
16291,110 min,movie,6.9,"15,347"
16292,,,,
16293,,,,
16294,156 min,movie,8.1,"68,615"
16295,86 min,movie,5.8,"1,694"
16296,,,,
16297,88 min,movie,7.3,"4,007"
16298,100 min,movie,4.3,"15,890"
16299,,,,
16300,91 min,movie,5.5,"8,187"
16301,,,,
16302,,,,
16303,95 min,movie,6.9,"98,258"
16304,,,,
16305,135 min,movie,5.6,406
16306,197 min,movie,7.9,"118,650"
16307,128 min,movie,6.2,"16,192"
16308,120 min,movie,6.1,"5,122"
16309,,,,
16310,,,,
16311,,,,
16312,111 min,movie,5.5,"3,705"
16313,,,,
16314,,,,
16315,112 min,movie,6.2,"8,853"
16316,,,,
16317,95 min,movie,7.4,"5,735"
16318,78 min,movie,8.2,"4,162"
16319,N/A,series,6.7,121
16320,,,,
16321,94 min,movie,6.9,"4,077"
16322,99 min,movie,5.4,226
16323,,,,
16324,119 min,movie,6.5,"6,244"
16325,112 min,movie,8.0,"160,167"
16326,21 min,movie,N/A,N/A
16327,85 min,movie,5.4,242
16328,88 min,movie,4.4,"1,463"
16329,,,,
16330,,,,
16331,93 min,movie,6.4,241
16332,92 min,movie,6.6,483
16333,98 min,movie,6.0,697
16334,,,,
16335,,,,
16336,119 min,movie,8.5,"1,793"
16337,,,,
16338,109 min,movie,6.7,865
16339,111 min,movie,6.1,"130,635"
16340,90 min,movie,5.3,"6,241"
16341,93 min,movie,6.8,"1,323"
16342,,,,
16343,110 min,movie,7.5,"120,457"
16344,104 min,movie,6.6,"20,828"
16345,91 min,movie,8.0,43
16346,88 min,movie,5.2,"2,746"
16347,95 min,movie,7.2,"1,090"
16348,,,,
16349,,,,
16350,94 min,movie,5.5,"14,524"
16351,101 min,movie,6.3,"9,606"
16352,86 min,movie,5.0,"1,957"
16353,,,,
16354,,,,
16355,123 min,movie,7.3,"4,312"
16356,,,,
16357,101 min,movie,6.0,"79,605"
16358,97 min,movie,3.9,908
16359,105 min,movie,6.6,"12,786"
16360,,,,
16361,121 min,movie,7.7,"133,217"
16362,114 min,movie,6.8,"27,124"
16363,,,,
16364,105 min,movie,6.6,"1,411"
16365,106 min,movie,7.4,"23,855"
16366,117 min,movie,6.6,"22,460"
16367,100 min,movie,6.4,689
16368,93 min,movie,4.6,"8,130"
16369,,,,
16370,,,,
16371,,,,
16372,,,,
16373,,,,
16374,,,,
16375,,,,
16376,99 min,movie,7.6,"5,543"
16377,189 min,movie,8.6,"1,083,139"
16378,119 min,movie,5.8,"1,314"
16379,,,,
16380,90 min,movie,5.9,"21,457"
16381,,,,
16382,,,,
16383,,,,
16384,130 min,movie,7.8,"255,270"
16385,60 min,series,6.9,"4,573"
16386,95 min,movie,5.3,"3,642"
16387,69 min,movie,5.9,"25,349"
16388,100 min,movie,4.9,"31,361"
16389,90 min,movie,4.7,"4,353"
16390,112 min,movie,6.8,"247,855"
16391,107 min,movie,4.6,"1,701"
16392,,,,
16393,,,,
16394,,,,
16395,116 min,movie,7.2,"6,530"
16396,,,,
16397,,,,
16398,110 min,movie,7.1,559
16399,,,,
16400,75 min,movie,7.2,"44,206"
16401,,,,
16402,,,,
16403,91 min,movie,6.5,"1,046"
16404,,,,
16405,80 min,movie,1.9,236
16406,111 min,movie,5.9,"36,494"
16407,120 min,series,8.2,153
16408,,,,
16409,,,,
16410,,,,
16411,126 min,movie,6.5,"2,272"
16412,108 min,movie,6.5,"13,617"
16413,,,,
16414,99 min,movie,7.4,"5,464"
16415,117 min,movie,7.1,"76,383"
16416,,,,
16417,,,,
16418,112 min,movie,7.3,"20,189"
16419,43 min,movie,7.8,288
16420,,,,
16421,147 min,movie,7.3,"4,473"
16422,N/A,movie,6.0,276
16423,,,,
16424,100 min,movie,7.0,"2,068"
16425,95 min,movie,7.3,"17,940"
16426,92 min,movie,6.3,"2,759"
16427,85 min,movie,7.7,"1,879"
16428,,,,
16429,97 min,movie,6.0,"2,674"
16430,97 min,movie,6.0,643
16431,,,,
16432,,,,
16433,131 min,movie,8.3,641
16434,,,,
16435,,,,
16436,,,,
16437,,,,
16438,97 min,movie,6.8,"129,995"
16439,111 min,movie,7.2,"15,401"
16440,96 min,movie,5.7,"1,680"
16441,89 min,movie,4.8,"39,501"
16442,92 min,movie,4.0,669
16443,98 min,movie,5.9,"1,063"
16444,93 min,movie,5.8,"48,208"
16445,,,,
16446,90 min,movie,7.5,"1,493"
16447,91 min,movie,5.6,429
16448,113 min,movie,5.8,"3,844"
16449,111 min,movie,6.6,"12,726"
16450,N/A,movie,8.4,20
16451,103 min,movie,5.7,155
16452,121 min,movie,7.2,"173,189"
16453,97 min,movie,7.4,"3,572"
16454,,,,
16455,,,,
16456,,,,
16457,108 min,movie,6.0,"1,618"
16458,90 min,movie,3.6,340
16459,,,,
16460,114 min,movie,7.9,"47,546"
16461,114 min,movie,6.1,"7,247"
16462,126 min,movie,7.5,"3,819"
16463,90 min,movie,7.6,"2,072"
16464,,,,
16465,178 min,movie,7.2,"205,245"
16466,,,,
16467,90 min,movie,7.5,149
16468,180 min,series,8.0,"4,609"
16469,101 min,movie,5.6,"179,518"
16470,97 min,movie,7.7,"8,884"
16471,90 min,movie,7.6,885
16472,,,,
16473,97 min,movie,7.4,37
16474,96 min,movie,6.5,964
16475,,,,
16476,85 min,movie,6.8,"4,631"
16477,,,,
16478,92 min,movie,4.7,985
16479,80 min,movie,7.1,"5,026"
16480,,,,
16481,83 min,movie,N/A,N/A
16482,111 min,movie,7.2,"2,504"
16483,,,,
16484,N/A,movie,5.8,15
16485,,,,
16486,104 min,movie,5.5,"7,705"
16487,,,,
16488,30 min,series,6.8,40
16489,,,,
16490,,,,
16491,50 min,movie,8.2,"2,226"
16492,,,,
16493,,,,
16494,,,,
16495,101 min,movie,7.7,"20,736"
16496,,,,
16497,,,,
16498,112 min,movie,6.0,144
16499,153 min,movie,7.5,"92,165"
16500,114 min,movie,8.1,"28,191"
16501,,,,
16502,83 min,movie,6.3,"21,205"
16503,,,,
16504,113 min,movie,6.1,"7,161"
16505,98 min,movie,5.1,861
16506,42 min,series,4.1,"20,727"
16507,,,,
16508,86 min,movie,7.3,"2,726"
16509,85 min,movie,6.5,20
16510,,,,
16511,,,,
16512,,,,
16513,,,,
16514,,,,
16515,,,,
16516,90 min,movie,6.2,"106,707"
16517,122 min,movie,6.4,"5,224"
16518,,,,
16519,60 min,movie,7.6,56
16520,101 min,movie,6.5,360
16521,100 min,movie,7.1,"11,012"
16522,106 min,movie,6.1,"41,831"
16523,88 min,movie,5.4,"7,454"
16524,,,,
16525,,,,
16526,,,,
16527,,,,
16528,,,,
16529,86 min,movie,5.5,222
16530,,,,
16531,129 min,movie,6.9,"2,460"
16532,,,,
16533,88 min,movie,7.5,30
16534,117 min,movie,6.2,"20,443"
16535,118 min,movie,5.8,"30,206"
16536,117 min,movie,6.5,"5,137"
16537,150 min,movie,8.4,67
16538,124 min,movie,7.3,"50,269"
16539,89 min,movie,6.2,"2,217"
16540,,,,
16541,102 min,movie,6.5,692
16542,103 min,movie,8.3,"1,288"
16543,,,,
16544,,,,
16545,,,,
16546,111 min,movie,7.1,"5,301"
16547,,,,
16548,84 min,movie,6.7,857
16549,101 min,movie,7.0,"1,336"
16550,,,,
16551,106 min,movie,6.7,"2,540"
16552,130 min,movie,7.2,"230,602"
16553,92 min,movie,5.4,"14,423"
16554,105 min,movie,8.1,"10,527"
16555,,,,
16556,90 min,movie,3.9,"34,752"
16557,,,,
16558,320 min,movie,9.1,"2,694"
16559,,,,
16560,94 min,movie,6.8,"2,417"
16561,,,,
16562,66 min,movie,3.8,"7,528"
16563,,,,
16564,108 min,movie,6.1,"11,705"
16565,120 min,movie,7.4,"171,133"
16566,,,,
16567,95 min,movie,7.6,"30,909"
16568,N/A,movie,5.8,18
16569,,,,
16570,60 min,movie,7.1,379
16571,100 min,movie,4.8,"6,690"
16572,93 min,movie,5.7,"23,082"
16573,80 min,movie,3.1,"1,206"
16574,,,,
16575,,,,
16576,,,,
16577,80 min,movie,6.8,339
16578,93 min,movie,5.7,392
16579,94 min,movie,6.2,"2,534"
16580,,,,
16581,90 min,movie,8.2,167
16582,184 min,series,7.3,73
16583,,,,
16584,,,,
16585,,,,
16586,,,,
16587,,,,
16588,103 min,movie,6.9,"19,361"
16589,,,,
16590,,,,
16591,,,,
16592,,,,
16593,,,,
16594,,,,
16595,92 min,movie,4.4,590
16596,129 min,movie,7.1,"17,776"
16597,75 min,movie,3.9,327
16598,,,,
16599,,,,
16600,10 min,movie,N/A,N/A
16601,118 min,movie,6.4,"12,763"
16602,92 min,movie,7.2,540
16603,,,,
16604,130 min,movie,8.2,"359,604"
16605,112 min,movie,7.7,"142,554"
16606,97 min,movie,6.3,"38,594"
16607,105 min,movie,5.2,"22,111"
16608,84 min,movie,4.9,"2,420"
16609,,,,
16610,81 min,movie,2.7,"1,122"
16611,105 min,movie,5.6,"3,008"
16612,93 min,movie,6.3,"2,275"
16613,,,,
16614,111 min,movie,8.0,568
16615,,,,
16616,162 min,movie,7.1,"19,246"
16617,,,,
16618,,,,
16619,94 min,movie,6.9,461
16620,,,,
16621,,,,
16622,108 min,movie,6.8,"3,074"
16623,93 min,movie,6.9,"15,269"
16624,,,,
16625,,,,
16626,124 min,movie,7.2,"1,000"
16627,,,,
16628,71 min,movie,5.7,"5,374"
16629,95 min,movie,6.3,"7,521"
16630,86 min,movie,6.2,"19,123"
16631,49 min,movie,7.3,151
16632,,,,
16633,,,,
16634,108 min,movie,7.8,"26,538"
16635,,,,
16636,96 min,movie,6.5,"4,381"
16637,98 min,movie,5.6,"27,584"
16638,,,,
16639,144 min,movie,6.7,365
16640,104 min,movie,7.2,"196,493"
16641,86 min,movie,4.7,"12,205"
16642,104 min,movie,5.4,652
16643,185 min,series,6.9,"3,925"
16644,89 min,movie,7.9,"11,237"
16645,91 min,movie,6.2,"2,349"
16646,105 min,movie,6.2,596
16647,,,,
16648,111 min,movie,6.5,"2,196"
16649,157 min,movie,7.2,"11,181"
16650,N/A,movie,5.8,9
16651,110 min,movie,7.8,"3,852"
16652,,,,
16653,,,,
16654,100 min,movie,5.7,"5,128"
16655,,,,
16656,,,,
16657,,,,
16658,91 min,movie,5.4,760
16659,106 min,movie,6.7,"5,739"
16660,,,,
16661,123 min,movie,6.1,"1,647"
16662,105 min,movie,6.0,"2,457"
16663,95 min,movie,3.4,"10,835"
16664,131 min,movie,7.2,"1,974"
16665,,,,
16666,96 min,movie,6.9,"5,155"
16667,94 min,movie,5.7,"5,752"
16668,138 min,movie,7.7,"224,417"
16669,,,,
16670,112 min,movie,7.4,"16,495"
16671,94 min,movie,7.0,"4,858"
16672,128 min,movie,6.4,"3,543"
16673,,,,
16674,,,,
16675,,,,
16676,115 min,movie,6.3,"8,329"
16677,128 min,movie,6.2,"2,543"
16678,112 min,movie,5.3,"2,961"
16679,115 min,movie,4.8,"1,236"
16680,76 min,movie,6.5,920
16681,89 min,movie,7.2,258
16682,,,,
16683,114 min,movie,8.2,214
16684,75 min,movie,7.8,85
16685,,,,
16686,,,,
16687,96 min,movie,8.6,"34,495"
16688,88 min,movie,3.9,265
16689,,,,
16690,90 min,movie,5.1,"3,198"
16691,,,,
16692,,,,
16693,106 min,movie,5.8,"2,489"
16694,,,,
16695,138 min,movie,7.6,"2,462"
16696,,,,
16697,135 min,movie,6.6,"1,436"
16698,116 min,movie,7.1,"116,858"
16699,N/A,movie,5.6,35
16700,,,,
16701,,,,
16702,91 min,movie,6.5,"3,950"
16703,101 min,movie,7.4,"46,383"
16704,87 min,movie,8.0,345
16705,114 min,movie,7.6,"11,679"
16706,86 min,movie,4.8,513
16707,88 min,movie,7.1,"208,516"
16708,86 min,movie,6.9,515
16709,89 min,movie,7.3,"20,259"
16710,,,,
16711,,,,
16712,84 min,movie,6.0,"1,315"
16713,115 min,movie,6.6,"11,779"
16714,,,,
16715,88 min,movie,6.8,"1,909"
16716,91 min,movie,4.6,114
16717,103 min,movie,6.6,"1,850"
16718,114 min,movie,5.9,"6,065"
16719,182 min,movie,7.2,"12,231"
16720,120 min,movie,7.3,"1,964"
16721,,,,
16722,,,,
16723,97 min,movie,6.1,276
16724,,,,
16725,,,,
16726,18 min,movie,N/A,N/A
16727,,,,
16728,,,,
16729,,,,
16730,,,,
16731,,,,
16732,,,,
16733,104 min,movie,7.3,"12,390"
16734,83 min,movie,7.5,544
16735,30 min,series,7.7,"7,761"
16736,380 min,series,7.4,"3,807"
16737,,,,
16738,90 min,movie,6.8,"6,384"
16739,,,,
16740,188 min,movie,8.0,"280,267"
16741,93 min,movie,6.8,"1,827"
16742,219 min,movie,6.4,"14,872"
16743,73 min,movie,3.9,541
16744,,,,
16745,,,,
16746,82 min,movie,5.6,589
16747,89 min,movie,6.5,284
16748,,,,
16749,,,,
16750,57 min,movie,8.0,253
16751,95 min,movie,6.3,"1,991"
16752,,,,
16753,135 min,movie,7.0,"2,004"
16754,,,,
16755,94 min,movie,5.7,"6,168"
16756,95 min,movie,4.8,"3,793"
16757,,,,
16758,102 min,movie,5.7,"4,080"
16759,99 min,movie,4.9,"1,913"
16760,97 min,movie,6.7,"32,735"
16761,80 min,movie,2.1,687
16762,83 min,movie,5.6,498
16763,107 min,movie,7.9,418
16764,,,,
16765,138 min,movie,7.3,"337,074"
16766,,,,
16767,123 min,movie,7.3,"3,143"
16768,87 min,movie,5.6,"23,130"
16769,,,,
16770,21 min,series,7.0,"15,929"
16771,95 min,movie,6.8,"1,675"
16772,95 min,movie,6.5,"2,310"
16773,,,,
16774,,,,
16775,111 min,movie,6.2,"4,823"
16776,113 min,movie,5.6,"2,573"
16777,,,,
16778,89 min,movie,2.3,223
16779,,,,
16780,,,,
16781,,,,
16782,175 min,movie,5.3,"2,417"
16783,79 min,movie,6.0,"1,058"
16784,119 min,movie,6.5,"52,363"
16785,100 min,movie,7.8,"25,197"
16786,,,,
16787,60 min,movie,7.2,959
16788,112 min,movie,6.6,"57,482"
16789,,,,
16790,104 min,movie,6.2,"195,520"
16791,91 min,movie,6.9,"18,516"
16792,124 min,movie,7.6,"232,933"
16793,122 min,movie,8.0,"347,626"
16794,,,,
16795,,,,
16796,88 min,movie,6.8,"1,356"
16797,,,,
16798,,,,
16799,,,,
16800,,,,
16801,,,,
16802,,,,
16803,,,,
16804,78 min,movie,5.1,"2,827"
16805,182 min,movie,7.9,"4,410"
16806,107 min,movie,5.6,"5,259"
16807,90 min,movie,7.3,283
16808,134 min,movie,7.2,"9,572"
16809,,,,
16810,,,,
16811,100 min,movie,4.9,453
16812,,,,
16813,118 min,movie,5.3,"1,206"
16814,101 min,movie,7.2,"2,650"
16815,101 min,movie,6.2,"1,664"
16816,169 min,movie,5.4,"2,138"
16817,,,,
16818,133 min,movie,7.0,493
16819,91 min,movie,5.5,"1,688"
16820,,,,
16821,75 min,movie,8.0,94
16822,,,,
16823,,,,
16824,90 min,movie,6.8,"1,840"
16825,127 min,movie,7.0,"98,366"
16826,92 min,movie,8.7,92
16827,,,,
16828,,,,
16829,86 min,movie,4.4,"3,045"
16830,,,,
16831,60 min,movie,4.9,349
16832,20 min,movie,7.4,7
16833,,,,
16834,88 min,movie,8.0,"1,228"
16835,,,,
16836,70 min,movie,7.9,75
16837,,,,
16838,91 min,movie,6.2,"4,151"
16839,,,,
16840,102 min,movie,7.9,"45,363"
16841,101 min,movie,8.0,"20,692"
16842,,,,
16843,94 min,movie,6.8,"2,242"
16844,95 min,movie,5.4,586
16845,,,,
16846,22 min,series,7.0,"7,992"
16847,112 min,movie,7.8,"18,527"
16848,,,,
16849,,,,
16850,,,,
16851,111 min,movie,6.3,"4,514"
16852,,,,
16853,120 min,movie,6.7,644
16854,,,,
16855,108 min,movie,7.1,"1,688"
16856,,,,
16857,,,,
16858,,,,
16859,100 min,movie,4.5,"13,569"
16860,,,,
16861,106 min,movie,6.9,"9,130"
16862,109 min,movie,7.2,"5,310"
16863,105 min,movie,6.1,"1,207"
16864,103 min,movie,6.8,"45,476"
16865,,,,
16866,,,,
16867,,,,
16868,,,,
16869,95 min,movie,7.2,"31,254"
16870,,,,
16871,109 min,movie,6.9,"2,419"
16872,130 min,movie,7.8,"120,230"
16873,101 min,movie,5.1,643
16874,,,,
16875,25 min,series,7.4,"1,040"
16876,84 min,movie,5.8,"3,585"
16877,107 min,movie,6.3,"4,395"
16878,100 min,movie,6.5,239
16879,194 min,movie,7.8,"1,004,959"
16880,108 min,movie,6.4,"3,277"
16881,,,,
16882,106 min,movie,6.3,"198,362"
16883,98 min,movie,6.5,"27,798"
16884,96 min,movie,6.1,"1,346"
16885,90 min,movie,4.5,"5,153"
16886,,,,
16887,97 min,movie,7.0,"10,120"
16888,,,,
16889,85 min,movie,7.3,"26,713"
16890,112 min,movie,7.2,"5,378"
16891,126 min,movie,6.6,"19,608"
16892,25 min,series,7.6,646
16893,185 min,movie,5.3,"1,536"
16894,108 min,movie,6.9,"4,242"
16895,659 min,series,8.5,"6,230"
16896,250 min,series,7.5,N/A
16897,,,,
