,Region/Country/Area,Country,Series,Year,Value,Footnotes
227,51,Armenia,Index of industrial production: Basic metals (Index base: 2005=100),2009,129.9,The indices are based on ISIC Rev. 3.
228,51,Armenia,Index of industrial production: Basic metals (Index base: 2005=100),2010,138.2,The indices are based on ISIC Rev. 3.
229,51,Armenia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2007,146.6,The indices are based on ISIC Rev. 3.
230,51,Armenia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2008,161.4,The indices are based on ISIC Rev. 3.
231,51,Armenia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2009,131.2,The indices are based on ISIC Rev. 3.
232,51,Armenia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2010,153.1,The indices are based on ISIC Rev. 3.
233,51,Armenia,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",2007,105.4,The indices are based on ISIC Rev. 3.
234,51,Armenia,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",2008,109.5,The indices are based on ISIC Rev. 3.
235,51,Armenia,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",2009,95.0,The indices are based on ISIC Rev. 3.
236,51,Armenia,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",2010,86.1,The indices are based on ISIC Rev. 3.
237,36,Australia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2007,105.2,Twelve months ending 30 June of the year stated.
238,36,Australia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2008,108.2,Twelve months ending 30 June of the year stated.
239,36,Australia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2009,107.6,Twelve months ending 30 June of the year stated.
240,36,Australia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2010,111.1,Twelve months ending 30 June of the year stated.
241,36,Australia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2011,112.4,Twelve months ending 30 June of the year stated.
242,36,Australia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2012,116.3,Twelve months ending 30 June of the year stated.
243,36,Australia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2013,119.3,Twelve months ending 30 June of the year stated.
244,36,Australia,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2014,123.4,Twelve months ending 30 June of the year stated.
245,36,Australia,Index of industrial production: Mining (Index base: 2005=100),2007,111.2,Twelve months ending 30 June of the year stated.
246,36,Australia,Index of industrial production: Mining (Index base: 2005=100),2008,114.2,Twelve months ending 30 June of the year stated.
247,36,Australia,Index of industrial production: Mining (Index base: 2005=100),2009,117.8,Twelve months ending 30 June of the year stated.
248,36,Australia,Index of industrial production: Mining (Index base: 2005=100),2010,126.9,Twelve months ending 30 June of the year stated.
249,36,Australia,Index of industrial production: Mining (Index base: 2005=100),2011,129.3,Twelve months ending 30 June of the year stated.
250,36,Australia,Index of industrial production: Mining (Index base: 2005=100),2012,138.9,Twelve months ending 30 June of the year stated.
251,36,Australia,Index of industrial production: Mining (Index base: 2005=100),2013,150.9,Twelve months ending 30 June of the year stated.
252,36,Australia,Index of industrial production: Mining (Index base: 2005=100),2014,166.5,Twelve months ending 30 June of the year stated.
253,36,Australia,Index of industrial production: Manufacturing (Index base: 2005=100),2007,101.7,Twelve months ending 30 June of the year stated.
254,36,Australia,Index of industrial production: Manufacturing (Index base: 2005=100),2008,105.6,Twelve months ending 30 June of the year stated.
255,36,Australia,Index of industrial production: Manufacturing (Index base: 2005=100),2009,100.1,Twelve months ending 30 June of the year stated.
256,36,Australia,Index of industrial production: Manufacturing (Index base: 2005=100),2010,100.5,Twelve months ending 30 June of the year stated.
257,36,Australia,Index of industrial production: Manufacturing (Index base: 2005=100),2011,100.3,Twelve months ending 30 June of the year stated.
258,36,Australia,Index of industrial production: Manufacturing (Index base: 2005=100),2012,101.1,Twelve months ending 30 June of the year stated.
259,36,Australia,Index of industrial production: Manufacturing (Index base: 2005=100),2013,98.5,Twelve months ending 30 June of the year stated.
260,36,Australia,Index of industrial production: Manufacturing (Index base: 2005=100),2014,96.7,Twelve months ending 30 June of the year stated.
261,36,Australia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2007,100.4,Twelve months ending 30 June of the year stated.
262,36,Australia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2008,100.7,Twelve months ending 30 June of the year stated.
263,36,Australia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2009,97.1,Twelve months ending 30 June of the year stated.
264,36,Australia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2010,100.2,Twelve months ending 30 June of the year stated.
265,36,Australia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2011,100.1,Twelve months ending 30 June of the year stated.
266,36,Australia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2012,102.2,Twelve months ending 30 June of the year stated.
267,36,Australia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2013,104.3,Twelve months ending 30 June of the year stated.
268,36,Australia,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2014,104.4,Twelve months ending 30 June of the year stated.
269,36,Australia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2007,97.9,Twelve months ending 30 June of the year stated.
270,36,Australia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2008,96.8,Twelve months ending 30 June of the year stated.
271,36,Australia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2009,85.6,Twelve months ending 30 June of the year stated.
272,36,Australia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2010,57.0,Twelve months ending 30 June of the year stated.
273,36,Australia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2011,54.7,Twelve months ending 30 June of the year stated.
274,36,Australia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2012,52.4,Twelve months ending 30 June of the year stated.
275,36,Australia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2013,50.1,Twelve months ending 30 June of the year stated.
276,36,Australia,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2014,53.2,Twelve months ending 30 June of the year stated.
277,36,Australia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2007,94.7,Twelve months ending 30 June of the year stated.
278,36,Australia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2008,95.0,Twelve months ending 30 June of the year stated.
279,36,Australia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2009,84.6,Twelve months ending 30 June of the year stated.
280,36,Australia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2010,89.5,Twelve months ending 30 June of the year stated.
281,36,Australia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2011,89.0,Twelve months ending 30 June of the year stated.
282,36,Australia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2012,91.9,Twelve months ending 30 June of the year stated.
283,36,Australia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2013,85.1,Twelve months ending 30 June of the year stated.
284,36,Australia,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2014,78.5,Twelve months ending 30 June of the year stated.
285,36,Australia,Index of industrial production: Basic metals (Index base: 2005=100),2007,126.1,Twelve months ending 30 June of the year stated.
286,36,Australia,Index of industrial production: Basic metals (Index base: 2005=100),2008,149.2,Twelve months ending 30 June of the year stated.
287,36,Australia,Index of industrial production: Basic metals (Index base: 2005=100),2009,153.6,Twelve months ending 30 June of the year stated.
288,36,Australia,Index of industrial production: Basic metals (Index base: 2005=100),2010,141.6,Twelve months ending 30 June of the year stated.
289,36,Australia,Index of industrial production: Basic metals (Index base: 2005=100),2011,148.2,Twelve months ending 30 June of the year stated.
290,36,Australia,Index of industrial production: Basic metals (Index base: 2005=100),2012,150.3,Twelve months ending 30 June of the year stated.
291,36,Australia,Index of industrial production: Basic metals (Index base: 2005=100),2013,134.9,Twelve months ending 30 June of the year stated.
292,36,Australia,Index of industrial production: Basic metals (Index base: 2005=100),2014,128.7,Twelve months ending 30 June of the year stated.
293,36,Australia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2007,99.2,Twelve months ending 30 June of the year stated.
294,36,Australia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2008,101.7,Twelve months ending 30 June of the year stated.
295,36,Australia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2009,96.7,Twelve months ending 30 June of the year stated.
296,36,Australia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2010,100.3,Twelve months ending 30 June of the year stated.
297,36,Australia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2011,100.7,Twelve months ending 30 June of the year stated.
298,36,Australia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2012,104.5,Twelve months ending 30 June of the year stated.
299,36,Australia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2013,101.5,Twelve months ending 30 June of the year stated.
300,36,Australia,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2014,98.4,Twelve months ending 30 June of the year stated.
301,36,Australia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2007,104.2,Twelve months ending 30 June of the year stated.;Data refers to electricity and gas only.
302,36,Australia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2008,106.9,Twelve months ending 30 June of the year stated.;Data refers to electricity and gas only.
303,36,Australia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2009,111.8,Twelve months ending 30 June of the year stated.;Data refers to electricity and gas only.
304,36,Australia,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2010,111.9,Twelve months ending 30 June of the year stated.;Data refers to electricity and gas only.
