"DATE";"CLOSING PRICE";"OPEN";"DAILY HIGH";"DAILY LOW"
3/8/2016;432.89;433.36;436.18;429.88
3/9/2016;435.56;433.66;438.16;433.07
3/10/2016;430.18;436.75;449.62;430.18
3/11/2016;441.75;437.96;442.99;436.80
3/14/2016;444.08;444.52;447.03;441.98
3/15/2016;442.00;441.64;443.19;439.57
3/16/2016;443.83;443.70;445.39;440.64
3/17/2016;444.06;447.25;447.35;435.73
3/18/2016;444.79;445.76;446.35;442.05
3/21/2016;443.83;441.77;446.98;441.06
3/22/2016;443.12;441.89;443.12;437.05
3/23/2016;443.36;443.46;445.59;440.94
3/24/2016;437.49;439.95;440.98;435.85
3/29/2016;440.37;439.88;442.82;438.00
3/30/2016;446.24;442.28;448.82;442.28
3/31/2016;440.11;444.05;444.05;439.58
4/1/2016;434.48;434.86;434.91;428.51
4/4/2016;436.08;433.19;439.95;430.84
4/5/2016;428.85;430.28;430.96;426.75
4/6/2016;431.01;429.99;431.08;427.77
4/7/2016;428.73;432.20;433.94;427.96
4/8/2016;434.16;430.39;434.63;430.39
4/11/2016;436.56;433.74;438.44;430.82
4/12/2016;439.50;438.10;439.97;434.05
4/13/2016;450.09;444.13;450.09;444.13
4/14/2016;451.04;449.90;452.23;448.77
4/15/2016;450.59;449.88;451.45;448.89
4/18/2016;450.81;444.77;451.58;444.12
4/19/2016;456.46;452.29;456.89;452.04
4/20/2016;456.20;455.48;457.43;454.15
4/21/2016;453.47;456.94;458.02;451.29
4/22/2016;451.54;452.71;452.89;449.62
4/25/2016;446.77;450.76;451.24;445.61
4/26/2016;447.64;449.03;451.01;446.47
4/27/2016;448.37;445.29;448.82;445.29
4/28/2016;450.31;445.56;450.83;442.13
4/29/2016;439.68;446.07;446.42;439.27
5/2/2016;441.20;441.03;441.60;438.91
5/3/2016;433.34;439.89;439.89;431.06
5/4/2016;428.92;433.47;434.36;428.32
5/5/2016;431.24;430.47;432.53;428.99
5/6/2016;431.32;428.99;431.84;425.78
5/9/2016;431.58;434.19;436.76;430.89
5/10/2016;436.27;434.83;440.05;433.89
5/11/2016;434.71;435.43;435.71;431.36
5/12/2016;430.89;432.01;438.04;430.36
5/13/2016;433.52;428.35;433.86;426.95
5/16/2016;433.74;429.77;434.25;428.28
5/17/2016;432.30;436.34;438.33;430.79
5/18/2016;434.46;429.58;434.53;429.14
5/19/2016;428.27;432.26;432.26;427.20
5/20/2016;434.36;432.31;434.52;432.02
5/23/2016;432.57;434.17;435.75;430.47
5/24/2016;441.66;431.71;443.06;430.54
5/25/2016;447.22;445.21;448.55;444.08
5/26/2016;449.09;446.60;449.48;446.60
5/27/2016;450.94;448.31;450.94;448.13
