,metascore,name,console,playerscore,date,genre,brand
5617,6.7,Innocent Life: A Futuristic Harvest Moon,PSP,7.9,2007-05-15,Simulation,Sony
5618,6.7,Assault Suit Leynos,PS4,6.7,2016-07-14,Shooter,Sony
5619,6.7,K-1 World Grand Prix,PS2,7.9,2003-07-09,Sports,Sony
5620,6.7,Go! Go! Hypergrind,GC,0.0,2003-11-18,Sports,Nintendo
5621,6.7,Football Manager Classic 2014,VITA,7.3,2014-04-11,Sports,Sony
5622,6.7,Tennis Masters Series 2003,XBOX,0.0,2003-08-07,Sports,Microsoft
5623,6.7,Lupin the 3rd: Treasure of the Sorcerer King,PS2,7.2,2004-02-11,Action-Adventure,Sony
5624,6.7,The Legend of Spyro: A New Beginning,GC,6.9,2006-10-10,Platform,Nintendo
5625,6.7,R: Racing Evolution,GC,7.0,2003-12-09,Racing,Nintendo
5626,6.7,R: Racing Evolution,XBOX,0.0,2003-12-09,Racing,Microsoft
5627,6.7,Tomb Raider: Legend,PSP,7.9,2006-06-21,Action-Adventure,Sony
5628,6.7,JYDGE,Switch,7.2,2017-10-19,Action-Adventure,Nintendo
5629,6.7,Super Daryl Deluxe,PS4,5.0,2018-04-10,Action-Adventure,Sony
5630,6.7,Freestyle Metal X,PS2,8.3,2003-06-27,Racing,Sony
5631,6.7,CounterSpy,PS4,6.7,2014-08-19,Action-Adventure,Sony
5632,6.7,Sword Art Online: Hollow Fragment,VITA,7.6,2014-08-19,Role-Playing,Sony
5633,6.7,Senran Kagura Shinovi Versus,VITA,7.8,2014-10-14,Action-Adventure,Sony
5634,6.7,World Championship Pool 2004,XBOX,0.0,2003-12-09,Sports,Microsoft
5635,6.7,NASCAR '14,PS3,5.0,2014-02-18,Racing,Sony
5636,6.7,Magical Beat,VITA,6.3,2014-06-17,Puzzle,Sony
5637,6.7,Ar nosurge: Ode to an Unborn Star,PS3,7.9,2014-09-23,Role-Playing,Sony
5638,6.7,NCAA March Madness 07,X360,7.1,2007-01-17,Sports,Microsoft
5639,6.7,Final Fantasy,PSP,9.0,2007-06-26,Role-Playing,Sony
5640,6.7,Panzer Tactics DS,DS,8.2,2007-11-06,Strategy,Nintendo
5641,6.7,Manhunt 2,PS2,7.8,2007-10-29,Action-Adventure,Sony
5642,6.7,The King of Fighters Collection: The Orochi Saga,PS2,8.5,2008-10-28,Fighting,Sony
5643,6.7,Harry Potter and the Prisoner of Azkaban,XBOX,8.8,2004-06-02,Action-Adventure,Microsoft
5644,6.7,Harry Potter and the Prisoner of Azkaban,GC,7.6,2004-06-02,Action-Adventure,Nintendo
5645,6.7,SimCity Creator,WII,6.8,2008-09-22,Simulation,Nintendo
5646,6.7,Turok,PS3,5.8,2008-02-05,Shooter,Sony
5647,6.7,Nights of Azure,PS4,7.3,2016-03-29,Action-Adventure,Sony
5648,6.7,Dex,PS4,6.8,2016-07-12,Role-Playing,Sony
5649,6.7,Rocky: Legends,XBOX,5.2,2004-09-28,Action-Adventure,Microsoft
5650,6.7,Full Auto 2: Battlelines,PS3,7.6,2006-12-07,Racing,Sony
5651,6.7,Cooking Mama,DS,7.3,2006-09-12,Simulation,Nintendo
5652,6.7,Harry Potter and the Order of the Phoenix,PS3,4.6,2007-06-25,Action-Adventure,Sony
5653,6.7,NFL Quarterback Club 2002,PS2,7.8,2001-09-05,Sports,Sony
5654,6.7,Record of Agarest War,PS3,6.9,2010-04-27,Role-Playing,Sony
5655,6.7,Danganronpa Another Episode: Ultra Despair Girls,PS4,7.1,2017-06-27,Shooter,Sony
5656,6.7,Major League Baseball 2K8,PS3,5.6,2008-03-03,Sports,Sony
5657,6.7,Mario & Sonic at the Olympic Games,WII,7.8,2007-11-06,Sports,Nintendo
5658,6.7,Operation Flashpoint: Red River,PS3,6.6,2011-06-07,Shooter,Sony
5659,6.7,Two Worlds II,X360,6.6,2011-01-25,Role-Playing,Microsoft
5660,6.7,NCAA March Madness 08,PS3,3.8,2007-12-11,Sports,Sony
5661,6.7,Shark Tale,XBOX,0.0,2004-09-27,Action-Adventure,Microsoft
5662,6.7,MySims,DS,6.8,2007-09-18,Simulation,Nintendo
5663,6.7,The Urbz: Sims in the City,DS,8.0,2004-11-17,Simulation,Nintendo
5664,6.7,The Fancy Pants Adventures,X360,6.8,2011-04-20,Platform,Microsoft
5665,6.7,Bust-A-Move Deluxe,PSP,0.0,2006-04-04,Puzzle,Sony
5666,6.7,Pokemon Mystery Dungeon: Red Rescue Team,GBA,8.3,2006-09-18,Role-Playing,Nintendo
5667,6.7,The Simpsons Arcade Game,X360,7.1,2012-02-03,Action-Adventure,Microsoft
5668,6.7,Sniper Elite V2,X360,6.7,2012-05-02,Shooter,Microsoft
5669,6.7,Criminal Girls 2: Party Favors,VITA,8.2,2016-09-22,Role-Playing,Sony
5670,6.7,WRC: FIA World Rally Championship,PSP,7.8,2006-04-18,Racing,Sony
5671,6.7,Lollipop Chainsaw,PS3,7.2,2012-06-12,Action-Adventure,Sony
5672,6.7,Pony Friends,DS,6.6,2007-05-30,Simulation,Nintendo
5673,6.7,Smash Cars,PS2,7.5,2003-08-13,Racing,Sony
5674,6.7,Sniper Elite III,PS4,6.9,2014-07-01,Shooter,Sony
5675,6.7,State of Emergency,XBOX,6.3,2003-03-26,Action-Adventure,Microsoft
5676,6.7,Blackthorne,GBA,7.9,2003-09-17,Action-Adventure,Nintendo
5677,6.7,18 Wheeler: American Pro Trucker,DC,7.1,2001-05-22,Racing,Sega
5678,6.7,Extermination,PS2,7.8,2001-07-23,Action-Adventure,Sony
5679,6.7,Cel Damage,GC,7.1,2002-01-07,Racing,Nintendo
5680,6.7,Corpse Party: Book of Shadows,PSP,8.2,2013-01-15,Action-Adventure,Sony
5681,6.7,Fisherman's Challenge,PS2,6.8,2003-01-19,Sports,Sony
5682,6.7,Blazing Angels: Squadrons of WWII,PS3,6.8,2006-12-12,Simulation,Sony
5683,6.7,Batman: Rise of Sin Tzu,XBOX,7.7,2003-10-16,Action-Adventure,Microsoft
5684,6.7,Shining Resonance Refrain,PS4,6.9,2018-07-10,Role-Playing,Sony
5685,6.7,Dragon Ball Z: Budokai,PS2,7.9,2002-12-03,Fighting,Sony
5686,6.7,Human: Fall Flat,PS4,6.7,2017-05-09,Platform,Sony
5687,6.7,FIFA Soccer 12,3DS,3.9,2011-09-27,Sports,Nintendo
5688,6.7,Mega Man X: Command Mission,GC,7.5,2004-09-21,Role-Playing,Nintendo
5689,6.6,WWF Royal Rumble,DC,5.9,2000-08-01,Fighting,Sega
5690,6.6,Shred Nebula,X360,0.0,2008-09-03,Shooter,Microsoft
5691,6.6,RPG Maker,PS,8.4,2000-09-19,Role-Playing,Sony
5692,6.6,Air Traffic Chaos,DS,0.0,2008-09-09,Simulation,Nintendo
5693,6.6,Disney's The Emperor's New Groove,PS,7.6,2000-11-13,Platform,Sony
5694,6.6,SnoCross Championship Racing,PS,0.0,2000-08-22,Racing,Sony
5695,6.6,Sonic Generations,3DS,6.7,2011-11-22,Platform,Nintendo
5696,6.6,Dragon Ball Z: Supersonic Warriors 2,DS,7.4,2005-11-20,Fighting,Nintendo
5697,6.6,Sonic Unleashed,WII,7.2,2008-11-18,Platform,Nintendo
5698,6.6,Universe at War: Earth Assault,X360,8.3,2008-03-25,Strategy,Microsoft
5699,6.6,Midnight Pool,WII,8.0,2008-08-18,Sports,Nintendo
5700,6.6,Geist,GC,8.1,2005-08-15,Action-Adventure,Nintendo
5701,6.6,WRC: FIA World Rally Championship,X360,5.8,2010-10-20,Racing,Microsoft
5702,6.6,The House of the Dead 2 & 3 Return,WII,7.6,2008-03-11,Shooter,Nintendo
5703,6.6,Octomania,WII,0.0,2008-03-31,Puzzle,Nintendo
5704,6.6,The Last Remnant,X360,6.8,2008-11-20,Role-Playing,Microsoft
5705,6.6,Unsolved Crimes,DS,0.0,2008-09-30,Action-Adventure,Nintendo
5706,6.6,Wolf of the Battlefield: Commando 3,X360,7.9,2008-06-25,Action-Adventure,Microsoft
5707,6.6,Wolf of the Battlefield: Commando 3,PS3,7.0,2008-06-05,Action-Adventure,Sony
5708,6.6,Prey the Stars,DS,0.0,2008-10-13,Action-Adventure,Nintendo
5709,6.6,Tecmo Bowl: Kickoff,DS,7.3,2008-11-18,Sports,Nintendo
5710,6.6,Rubik's World,DS,0.0,2008-10-28,Puzzle,Nintendo
5711,6.6,Song of the Deep,XONE,7.0,2016-07-12,Action-Adventure,Microsoft
5712,6.6,Ride 2,XONE,7.4,2017-02-14,Racing,Microsoft
5713,6.6,AirForce Delta Strike,PS2,7.0,2004-02-03,Simulation,Sony
5714,6.6,Angry Birds Trilogy,PS3,3.7,2012-09-25,Puzzle,Sony
5715,6.6,Mario & Sonic at the London 2012 Olympic Games,WII,7.5,2011-11-15,Sports,Nintendo
5716,6.6,Apache: Air Assault,PS3,6.1,2010-11-16,Simulation,Sony
5717,6.6,Unepic,PS4,6.6,2016-03-29,Platform,Sony
5718,6.6,Just Dance 2016,XONE,6.1,2015-10-20,Music,Microsoft
5719,6.6,Ty the Tasmanian Tiger 3: Night of the Quinkan,XBOX,0.0,2005-10-11,Action-Adventure,Microsoft
5720,6.6,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GBA,6.8,2005-11-14,Action-Adventure,Nintendo
5721,6.6,MechAssault: Phantom War,DS,4.5,2006-09-12,Simulation,Nintendo
5722,6.6,Neopets Petpet Adventures: The Wand of Wishing,PSP,7.7,2006-03-14,Action-Adventure,Sony
5723,6.6,F1 2011,VITA,6.5,2012-02-15,Racing,Sony
5724,6.6,True Swing Golf,DS,7.7,2006-01-23,Sports,Nintendo
5725,6.6,Galaga,X360,7.7,2006-07-26,Shooter,Microsoft
5726,6.6,nail'd,PS3,6.2,2010-11-30,Racing,Sony
5727,6.6,NHL 2K10,PS3,7.1,2009-09-15,Sports,Sony
5728,6.6,Viral Survival,WII,0.0,2010-05-24,Action-Adventure,Nintendo
5729,6.6,Planet Minigolf,PS3,8.4,2010-06-01,Sports,Sony
5730,6.6,Pitfall: The Lost Expedition,GBA,0.0,2004-02-18,Platform,Nintendo
5731,6.6,Sackboy's Prehistoric Moves,PS3,6.3,2010-12-14,Platform,Sony
5732,6.6,Scarygirl,PS3,6.0,2012-01-24,Action-Adventure,Sony
5733,6.6,Superstars V8 Racing,PS3,5.4,2010-10-26,Racing,Sony
5734,6.6,Monsters vs. Aliens,PS3,4.5,2009-03-24,Platform,Sony
5735,6.6,Outlaw Tennis,XBOX,7.7,2005-07-26,Sports,Microsoft
5736,6.6,Ragnarok Odyssey,VITA,7.8,2012-10-30,Role-Playing,Sony
5737,6.6,Tak: The Great Juju Challenge,DS,0.0,2005-09-19,Platform,Nintendo
5738,6.6,Just Dance 4,WIIU,7.8,2012-11-18,Music,Nintendo
5739,6.6,Batman Begins,GC,7.3,2005-06-14,Action-Adventure,Nintendo
5740,6.6,Mario & Sonic at the London 2012 Olympic Games,3DS,6.2,2012-02-14,Sports,Nintendo
5741,6.6,MediEvil: Resurrection,PSP,8.6,2005-09-13,Action-Adventure,Sony
5742,6.6,Dragon Ball Z: Budokai 2,PS2,8.3,2003-12-04,Fighting,Sony
5743,6.6,Magic Orbz,PS3,7.6,2009-01-15,Puzzle,Sony
5744,6.6,A.R.E.S. Extinction Agenda EX,X360,7.2,2013-10-02,Platform,Microsoft
5745,6.6,Gretzky NHL 2005,PS2,8.7,2004-11-09,Sports,Sony
5746,6.6,Classic NES Series: Dr. Mario,GBA,8.3,2004-10-25,Puzzle,Nintendo
5747,6.6,Rumble Roses,PS2,8.4,2004-11-09,Fighting,Sony
5748,6.6,Battlezone,PS4,7.1,2016-10-13,Shooter,Sony
5749,6.6,Tales of the World: Radiant Mythology,PSP,7.7,2007-07-17,Role-Playing,Sony
5750,6.6,Shadowrun,X360,7.5,2007-05-29,Role-Playing,Microsoft
5751,6.6,Blazing Angels: Squadrons of WWII,X360,8.0,2006-03-23,Simulation,Microsoft
5752,6.6,Ape Escape: On the Loose,PSP,6.5,2005-03-22,Platform,Sony
5753,6.6,High Velocity Bowling,PS3,8.1,2007-12-06,Sports,Sony
5754,6.6,Time Crisis: Crisis Zone,PS2,0.0,2004-10-19,Shooter,Sony
5755,6.6,Shattered Union,XBOX,6.9,2005-10-17,Strategy,Microsoft
5756,6.6,Magna Carta: Tears of Blood,PS2,7.3,2005-11-16,Role-Playing,Sony
5757,6.6,Onslaught,WII,7.5,2009-02-23,Shooter,Nintendo
5758,6.6,Madden NFL Arcade,X360,4.8,2009-11-24,Sports,Microsoft
5759,6.6,Disney's A Christmas Carol,DS,6.4,2009-11-03,Action-Adventure,Nintendo
5760,6.6,Pirates of the Caribbean: At World's End,DS,0.0,2007-05-22,Action-Adventure,Nintendo
5761,6.6,Arthur and the Invisibles,PS2,5.6,2007-01-09,Action-Adventure,Sony
5762,6.6,NFL Head Coach,PS2,6.9,2006-06-20,Sports,Sony
5763,6.6,Sega Soccer Slam,PS2,0.0,2002-09-02,Sports,Sony
5764,6.6,NeoGeo Battle Coliseum,PS2,8.8,2007-12-17,Fighting,Sony
5765,6.6,Looney Tunes: Duck Amuck,DS,0.0,2007-10-09,Action-Adventure,Nintendo
5766,6.6,F.E.A.R. Files,X360,7.1,2007-11-06,Shooter,Microsoft
5767,6.6,Fallout: Brotherhood of Steel,XBOX,5.3,2004-01-14,Role-Playing,Microsoft
5768,6.6,F1 Championship Season 2000,PS,0.0,2000-09-30,Racing,Sony
5769,6.6,Inferno Pool,PS3,6.6,2009-10-28,Sports,Sony
5770,6.6,PoPoLoCrois,PSP,7.4,2005-11-29,Role-Playing,Sony
5771,6.6,FOX n FORESTS,Switch,7.4,2018-05-17,Platform,Nintendo
5772,6.6,3D Ultra MiniGolf Adventures,X360,6.1,2007-04-18,Sports,Microsoft
5773,6.6,S.L.A.I.: Steel Lancer Arena International,PS2,7.8,2005-09-21,Simulation,Sony
5774,6.6,The Sims 2: Pets,GC,7.3,2006-10-17,Simulation,Nintendo
5775,6.6,Puzzle Agent,PS3,5.0,2011-04-19,Puzzle,Sony
5776,6.6,All-Star Baseball 2002,GC,5.6,2001-11-17,Sports,Nintendo
5777,6.6,Obscure,XBOX,8.4,2005-04-06,Action-Adventure,Microsoft
5778,6.6,Ice Age 2: The Meltdown,WII,8.2,2006-12-06,Platform,Nintendo
5779,6.6,Dragon Ball Z: Budokai 2,GC,6.3,2004-12-15,Fighting,Nintendo
5780,6.6,Classic NES Series: Ice Climber,GBA,0.0,2004-06-02,Platform,Nintendo
5781,6.6,Armored Core: Verdict Day,PS3,7.5,2013-09-24,Shooter,Sony
5782,6.6,Duel Masters,PS2,8.3,2004-11-02,Strategy,Sony
5783,6.6,Rad Rodgers,PS4,6.8,2018-02-21,Platform,Sony
5784,6.6,Back to the Future: The Game,WII,4.1,2011-10-25,Action-Adventure,Nintendo
5785,6.6,Kinect Sports: Season Two,X360,6.7,2011-10-25,Sports,Microsoft
5786,6.6,Fantastic Pets,X360,7.5,2011-04-12,Simulation,Microsoft
5787,6.6,Backbreaker: Vengeance,X360,5.0,2011-06-29,Sports,Microsoft
5788,6.6,L.A. Noire: Reefer Madness,X360,7.8,2011-07-12,Action-Adventure,Microsoft
5789,6.6,Monster Kingdom: Jewel Summoner,PSP,7.3,2007-02-19,Role-Playing,Sony
5790,6.6,Slam Bolt Scrappers,PS3,7.8,2011-03-15,Action-Adventure,Sony
5791,6.6,Rotastic,X360,0.0,2011-09-21,Puzzle,Microsoft
5792,6.6,Kingdom Hearts Re:coded,DS,8.4,2011-01-11,Role-Playing,Nintendo
5793,6.6,3 on 3 NHL Arcade,PS3,7.1,2009-02-05,Sports,Sony
5794,6.6,Tomb Raider Underworld: Lara's Shadow,X360,8.1,2009-03-10,Action-Adventure,Microsoft
5795,6.6,Pac-Man World 3,GC,7.4,2005-11-17,Platform,Nintendo
5796,6.6,Heroes of Mana,DS,0.0,2007-08-14,Strategy,Nintendo
5797,6.6,Izuna: Legend of the Unemployed Ninja,DS,8.0,2007-02-20,Role-Playing,Nintendo
5798,6.6,EA Playground,WII,7.6,2007-10-22,Sports,Nintendo
5799,6.6,Mafia,XBOX,7.9,2004-03-13,Action-Adventure,Microsoft
5800,6.6,H1Z1: Battle Royale,PS4,4.1,2018-08-07,Shooter,Sony
5801,6.6,Classic NES Series: Excitebike,GBA,0.0,2004-06-02,Racing,Nintendo
5802,6.6,Bridge Constructor,PS4,6.7,2016-12-13,Simulation,Sony
5803,6.6,Samurai Champloo: Sidetracked,PS2,7.2,2006-04-11,Action-Adventure,Sony
5804,6.6,My Frogger: Toy Trials,DS,6.0,2006-11-13,Action-Adventure,Nintendo
5805,6.6,Freaky Flyers,PS2,0.0,2003-08-05,Racing,Sony
5806,6.6,Knee Deep,XONE,0.0,2017-02-03,Action-Adventure,Microsoft
5807,6.6,Hidden Agenda,PS4,7.1,2017-10-24,Action-Adventure,Sony
5808,6.6,WWE 2K18,PS4,5.6,2017-10-13,Sports,Sony
5809,6.6,Neverwinter,XONE,5.0,2015-03-31,Role-Playing,Microsoft
5810,6.6,R: Racing Evolution,PS2,6.2,2003-12-09,Racing,Sony
5811,6.6,Arena Football,PS2,8.6,2006-02-07,Sports,Sony
5812,6.6,Major League Baseball 2K6,GC,0.0,2006-06-12,Sports,Nintendo
5813,6.6,Ultra Street Fighter II: The Final Challengers,Switch,6.5,2017-05-26,Fighting,Nintendo
5814,6.6,Berserk and the Band of the Hawk,PS4,6.8,2017-02-21,Action-Adventure,Sony
5815,6.6,FlatOut 4: Total Insanity,XONE,6.4,2017-03-17,Racing,Microsoft
5816,6.6,Disney's Chicken Little: Ace in Action,DS,0.0,2006-11-09,Shooter,Nintendo
5817,6.6,Infinite Minigolf,Switch,5.8,2017-08-03,Sports,Nintendo
5818,6.6,Mr. Shifty,Switch,6.9,2017-04-13,Action-Adventure,Nintendo
5819,6.6,Tom Clancy's Ghost Recon Advanced Warfighter,XBOX,6.0,2006-03-09,Shooter,Microsoft
5820,6.6,Sherlock Holmes: The Devil's Daughter,XONE,7.3,2016-06-10,Action-Adventure,Microsoft
5821,6.6,This is the Police,Switch,7.3,2017-10-24,Simulation,Nintendo
5822,6.6,SSX Tricky,GBA,0.0,2002-10-31,Sports,Nintendo
5823,6.6,Oceanhorn: Monster of Uncharted Seas,Switch,7.1,2017-06-22,Action-Adventure,Nintendo
5824,6.6,Oceanhorn: Monster of Uncharted Seas,PS4,7.2,2016-09-07,Action-Adventure,Sony
5825,6.6,Sparkle 2,PS4,5.7,2014-05-20,Puzzle,Sony
5826,6.6,AiRace Xeno,3DS,0.0,2014-06-12,Action-Adventure,Nintendo
5827,6.6,King Oddball,VITA,6.0,2014-02-04,Puzzle,Sony
5828,6.6,Animal Crossing: Happy Home Designer,3DS,6.9,2015-09-25,Simulation,Nintendo
5829,6.6,Crash Nitro Kart,GC,7.8,2003-11-11,Racing,Nintendo
5830,6.6,Dragon Ball Z: Battle of Z,VITA,7.4,2014-01-28,Fighting,Sony
5831,6.6,Wallace & Gromit in Project Zoo,GC,3.0,2003-10-14,Platform,Nintendo
5832,6.6,Titan Quest,XONE,7.9,2018-03-20,Role-Playing,Microsoft
5833,6.6,Agatha Christie's The ABC Murders,XONE,7.5,2016-02-23,Action-Adventure,Microsoft
5834,6.6,MotoGP 18,PS4,4.7,2018-06-07,Racing,Sony
5835,6.6,NASCAR Heat 2,PS4,6.0,2017-09-12,Racing,Sony
5836,6.6,Fuel,X360,6.9,2009-06-02,Racing,Microsoft
5837,6.6,Scooby-Doo! Night of 100 Frights,XBOX,8.0,2003-08-27,Platform,Microsoft
5838,6.6,Enclave,XBOX,7.6,2002-07-29,Action-Adventure,Microsoft
5839,6.6,Crash Tag Team Racing,PS2,7.3,2005-10-19,Racing,Sony
5840,6.6,Crash Tag Team Racing,GC,6.9,2005-10-19,Racing,Nintendo
5841,6.6,Dynasty Warriors 5,XBOX,8.0,2005-09-13,Action-Adventure,Microsoft
5842,6.6,Aeon Flux,PS2,5.8,2005-11-15,Action-Adventure,Sony
5843,6.6,Crash Bandicoot: The Wrath of Cortex,PS2,7.2,2001-10-29,Platform,Sony
5844,6.6,Nights of Azure 2: Bride of the New Moon,Switch,6.2,2017-10-24,Action-Adventure,Nintendo
5845,6.6,Nights of Azure 2: Bride of the New Moon,PS4,6.7,2017-10-24,Action-Adventure,Sony
5846,6.6,The Bouncer,PS2,8.0,2001-03-05,Action-Adventure,Sony
5847,6.6,WinBack: Covert Operations,PS2,7.7,2001-03-27,Shooter,Sony
5848,6.6,Madden NFL 06,DS,6.3,2005-08-08,Sports,Nintendo
5849,6.6,The Sims 4,PS4,3.4,2017-11-17,Simulation,Sony
5850,6.6,The Sims 4,XONE,2.7,2017-11-17,Simulation,Microsoft
5851,6.6,Home Run King,GC,0.0,2002-03-18,Sports,Nintendo
5852,6.6,Tomb Raider: The Prophecy,GBA,8.9,2002-11-12,Action-Adventure,Nintendo
5853,6.6,Mobile Suit Gundam: Encounters in Space,PS2,8.5,2003-12-05,Simulation,Sony
5854,6.6,WTA Tour Tennis,GBA,0.0,2002-05-31,Sports,Nintendo
5855,6.6,Black & Bruised,GC,0.0,2003-01-26,Fighting,Nintendo
5856,6.6,Grabbed by the Ghoulies,XBOX,7.6,2003-10-21,Action-Adventure,Microsoft
5857,6.6,Battlestar Galactica,PS2,6.8,2003-11-19,Simulation,Sony
5858,6.6,Disaster Report,PS2,8.3,2003-02-15,Action-Adventure,Sony
5859,6.6,UFC: Tapout 2,XBOX,7.3,2003-03-20,Fighting,Microsoft
5860,6.6,Auto Modellista,PS2,7.2,2003-03-25,Racing,Sony
5861,6.6,Super Trucks Racing,PS2,0.0,2003-10-29,Racing,Sony
5862,6.6,Superman: Shadow of Apokolips,GC,7.0,2003-03-25,Action-Adventure,Nintendo
5863,6.6,Nine Parchments,Switch,7.0,2017-12-05,Action-Adventure,Nintendo
5864,6.6,Return to Castle Wolfenstein: Operation Resurrection,PS2,7.7,2003-05-30,Shooter,Sony
5865,6.6,Cloudy With a Chance of Meatballs,PS3,6.0,2009-09-18,Action-Adventure,Sony
5866,6.6,Zombie Apocalypse,X360,7.7,2009-09-23,Shooter,Microsoft
5867,6.6,Fallen Legion: Rise to Glory,Switch,6.9,2018-05-29,Role-Playing,Nintendo
5868,6.6,Major League Baseball 2K6,X360,4.1,2006-04-10,Sports,Microsoft
5869,6.6,Code of Princess EX,Switch,6.6,2018-07-31,Action-Adventure,Nintendo
5870,6.6,LEGO Star Wars III: The Clone Wars,DS,0.0,2011-03-22,Action-Adventure,Nintendo
5871,6.6,Tamagotchi Connection: Corner Shop 2,DS,0.0,2006-11-14,Simulation,Nintendo
5872,6.6,NASCAR,PSP,5.3,2006-09-06,Racing,Sony
5873,6.6,The Incredible Adventures of Van Helsing II,XONE,6.8,2016-07-01,Action-Adventure,Microsoft
5874,6.6,Black The Fall,PS4,7.0,2017-07-11,Action-Adventure,Sony
5875,6.6,The Last Tinker: City of Colors,PS4,6.0,2014-08-19,Platform,Sony
5876,6.6,Defender,GC,0.0,2002-11-03,Shooter,Nintendo
5877,6.6,Wolfenstein 3D,X360,8.2,2009-06-03,Shooter,Microsoft
5878,6.6,The Golf Club,PS4,6.4,2014-08-19,Sports,Sony
5879,6.6,Obscure: The Aftermath,PSP,8.0,2009-09-30,Action-Adventure,Sony
5880,6.6,The Amazing Spider-Man,WIIU,6.5,2013-03-05,Action-Adventure,Nintendo
5881,6.6,Final Fantasy Crystal Chronicles: The Crystal Bearers,WII,8.7,2009-12-26,Action-Adventure,Nintendo
5882,6.6,Fable II: Knothole Island,X360,7.4,2009-01-13,Role-Playing,Microsoft
5883,6.6,Cobalt,XONE,7.7,2016-02-02,Action-Adventure,Microsoft
5884,6.6,One Piece: Burning Blood,PS4,7.3,2016-05-31,Fighting,Sony
5885,6.6,NASCAR Heat Evolution,PS4,4.4,2016-09-13,Racing,Sony
5886,6.6,Silence: The Whispered World 2,XONE,8.2,2016-11-15,Action-Adventure,Microsoft
5887,6.6,The Sims 2: Castaway,DS,4.4,2007-10-22,Simulation,Nintendo
5888,6.6,Star Wars Battlefront II,XONE,0.9,2017-11-17,Shooter,Microsoft
5889,6.6,Pac-Man World 2,XBOX,0.0,2002-10-15,Action-Adventure,Microsoft
5890,6.6,Evil Dead: Regeneration,XBOX,7.2,2005-09-13,Action-Adventure,Microsoft
5891,6.6,Disney Universe,X360,5.6,2011-10-25,Action-Adventure,Microsoft
5892,6.6,Terminator 3: The Redemption,XBOX,8.6,2004-09-02,Shooter,Microsoft
5893,6.6,NASCAR 2001,PS2,6.5,2000-11-06,Racing,Sony
5894,6.6,Burnout Crash!,X360,6.4,2011-09-21,Racing,Microsoft
5895,6.6,Spyborgs,WII,6.3,2009-09-22,Action-Adventure,Nintendo
5896,6.6,Super Stardust Ultra VR,PS4,6.4,2016-10-10,Shooter,Sony
5897,6.6,Whiplash,PS2,8.4,2003-11-18,Platform,Sony
5898,6.6,Her Majesty's SPIFFING,XONE,8.5,2016-12-07,Action-Adventure,Microsoft
5899,6.6,AO International Tennis,XONE,8.0,2018-05-09,Sports,Microsoft
5900,6.6,We Ski & Snowboard,WII,8.5,2009-03-03,Sports,Nintendo
5901,6.6,Earthlock: Festival of Magic,XONE,7.2,2016-09-01,Role-Playing,Microsoft
5902,6.6,Driveclub VR,PS4,6.9,2016-09-21,Racing,Sony
5903,6.6,Barnyard,GC,0.0,2006-08-01,Action-Adventure,Nintendo
5904,6.6,Lightning Returns: Final Fantasy XIII,PS3,6.0,2014-02-11,Role-Playing,Sony
5905,6.6,Tokobot Plus: Mysteries of the Karakuri,PS2,8.8,2006-10-24,Platform,Sony
5906,6.6,Juka and the Monophonic Menace,GBA,0.0,2006-10-24,Action-Adventure,Nintendo
5907,6.6,The King of Fighters 2006,PS2,8.5,2006-09-19,Fighting,Sony
5908,6.6,NBA Playgrounds,XONE,5.9,2017-05-09,Sports,Microsoft
5909,6.6,Death Tank,X360,7.0,2009-02-18,Strategy,Microsoft
5910,6.6,Adventures of Mana,VITA,8.3,2016-06-28,Role-Playing,Sony
5911,6.6,Harry Potter and the Half-Blood Prince,PS3,4.5,2009-06-30,Action-Adventure,Sony
5912,6.5,Barnyard,WII,5.7,2006-12-04,Action-Adventure,Nintendo
5913,6.5,Battleship,XONE,7.6,2016-08-02,Strategy,Microsoft
5914,6.5,Mega Man Network Transmission,GC,7.8,2003-06-17,Platform,Nintendo
5915,6.5,Xenoraid,PS4,6.2,2016-11-08,Action-Adventure,Sony
5916,6.5,Dragon Ball: Revenge of King Piccolo,WII,7.3,2009-10-20,Action-Adventure,Nintendo
5917,6.5,Children of Mana,DS,5.9,2006-11-01,Role-Playing,Nintendo
5918,6.5,Trillion: God of Destruction,VITA,7.4,2016-03-29,Role-Playing,Sony
5919,6.5,2Dark,XONE,7.8,2017-03-10,Action-Adventure,Microsoft
5920,6.5,Batman Begins,XBOX,7.1,2005-06-14,Action-Adventure,Microsoft
5921,6.5,Fallout 3: Mothership Zeta,X360,6.0,2009-08-03,Role-Playing,Microsoft
5922,6.5,Party Hard,PS4,7.1,2016-04-26,Action-Adventure,Sony
5923,6.5,Serious Sam: Next Encounter,PS2,7.7,2004-04-22,Shooter,Sony
5924,6.5,Spelunker Party!,Switch,6.4,2017-10-19,Action-Adventure,Nintendo
5925,6.5,Gladiator: Sword of Vengeance,PS2,6.2,2003-11-05,Action-Adventure,Sony
5926,6.5,Help Wanted: 50 Wacky Jobs,WII,7.0,2009-05-12,Simulation,Nintendo
5927,6.5,Exit 2,X360,0.0,2009-02-25,Puzzle,Microsoft
5928,6.5,Cate West: The Vanishing Files,WII,0.0,2009-03-23,Action-Adventure,Nintendo
5929,6.5,Neo Contra,PS2,7.4,2004-10-19,Shooter,Sony
